,team,position,height,age,appearance,goals,assists,yellow cards,second yellow cards,red cards,goals conceded,clean sheets,minutes played,days_injured,games_injured,award,current_value,highest_value
4258,Sporting CP,Defender Right-Back,172.0,30.0,82,0.019982238,0.219804618,0.359680284,0.019982238,0.0,0.0,0.0,4504,28,6,5,3500000,6000000
4260,Sporting CP,midfield-DefensiveMidfield,182.0,22.0,86,0.016444363,0.04933309,0.361775991,0.016444363,0.0,0.0,0.0,5473,31,5,1,25000000,25000000
4261,Sporting CP,midfield-DefensiveMidfield,177.0,28.0,79,0.121008403,0.075630252,0.181512605,0.01512605,0.0,0.0,0.0,5950,181,22,5,10000000,10000000
4264,Sporting CP,midfield-DefensiveMidfield,186.0,28.0,30,0.0,0.0,0.104086353,0.0,0.0,0.0,0.0,2594,6,1,0,1500000,3000000
4267,Sporting CP,midfield-AttackingMidfield,178.0,18.0,48,0.167686984,0.239552835,0.143731701,0.0,0.0,0.0,0.0,3757,0,0,0,1500000,1500000
4269,Sporting CP,Attack-LeftWinger,177.0,28.0,100,0.275584206,0.275584206,0.174053183,0.0,0.0,0.0,0.0,6205,490,65,5,12000000,12000000
4270,Sporting CP,Attack-LeftWinger,174.0,24.0,71,0.171288744,0.220228385,0.097879282,0.024469821,0.0,0.0,0.0,3678,0,0,0,4000000,4000000
4272,Sporting CP,Attack-LeftWinger,169.0,28.0,56,0.243819844,0.243819844,0.304774805,0.030477481,0.0,0.0,0.0,2953,0,0,1,2500000,3500000
4274,Sporting CP,Attack-RightWinger,184.0,23.0,82,0.306382979,0.095744681,0.038297872,0.0,0.0,0.0,0.0,4700,72,8,4,15000000,30000000
4276,Sporting CP,Attack Centre-Forward,187.0,30.0,84,0.431333664,0.297471492,0.267724343,0.014873575,0.0,0.0,0.0,6051,199,36,7,8000000,15000000
4278,Sporting CP,Attack Centre-Forward,185.0,18.0,51,0.426001893,0.056800252,0.056800252,0.0,0.0,0.0,0.0,3169,0,0,0,3000000,3000000
4282,SL Benfica,Defender Centre-Back,187.0,19.0,78,0.115780446,0.012864494,0.141509434,0.0,0.0,0.0,0.0,6996,0,0,2,25000000,25000000
4283,SL Benfica,Defender Centre-Back,192.0,21.0,49,0.048244438,0.0,0.096488877,0.024122219,0.0,0.0,0.0,3731,69,13,1,15000000,15000000
4288,SL Benfica,Defender Right-Back,183.0,25.0,84,0.097508126,0.264664913,0.12536759,0.0,0.013929732,0.0,0.0,6461,183,26,4,8000000,8000000
4289,SL Benfica,Defender Right-Back,181.0,30.0,70,0.177646188,0.133234641,0.222057735,0.0,0.0,0.0,0.0,4053,49,11,2,6000000,6000000
4290,SL Benfica,midfield-DefensiveMidfield,184.0,23.0,78,0.0,0.090506838,0.181013677,0.0,0.0,0.0,0.0,4972,47,9,5,20000000,20000000
4291,SL Benfica,midfield-DefensiveMidfield,179.0,27.0,94,0.049820094,0.112095212,0.161915306,0.0,0.0,0.0,0.0,7226,40,5,4,16000000,16000000
4292,SL Benfica,midfield-CentralMidfield,179.0,30.0,96,0.337781485,0.275229358,0.16263553,0.012510425,0.0,0.0,0.0,7194,98,20,7,14000000,35000000
4293,SL Benfica,midfield-CentralMidfield,174.0,18.0,57,0.067214339,0.168035848,0.268857356,0.0,0.03360717,0.0,0.0,2678,0,0,2,2500000,2500000
4294,SL Benfica,midfield-CentralMidfield,190.0,18.0,74,0.136778116,0.034194529,0.256458967,0.017097264,0.0,0.0,0.0,5264,12,2,2,1500000,1500000
4295,SL Benfica,midfield-AttackingMidfield,175.0,27.0,72,0.135304435,0.135304435,0.157855174,0.0,0.0,0.0,0.0,3991,75,10,2,6000000,9000000
4296,SL Benfica,Attack-LeftWinger,176.0,18.0,47,0.450751252,0.060100167,0.120200334,0.0,0.0,0.0,0.0,2995,0,0,1,9000000,9000000
4307,Santos Laguna,Defender Centre-Back,187.0,26.0,69,0.095880682,0.0,0.207741477,0.0,0.015980114,0.0,0.0,5632,18,5,0,6000000,6000000
4308,Santos Laguna,Defender Centre-Back,188.0,28.0,56,0.076824584,0.0,0.19206146,0.0,0.019206146,0.0,0.0,4686,69,13,0,4500000,8000000
4310,Santos Laguna,Defender Centre-Back,180.0,28.0,46,0.024109295,0.024109295,0.26520225,0.0,0.0,0.0,0.0,3733,30,5,0,300000,500000
4311,Santos Laguna,Defender Left-Back,174.0,20.0,70,0.030313237,0.106096329,0.09093971,0.0,0.0,0.0,0.0,5938,0,0,0,5000000,5000000
4313,Santos Laguna,Defender Right-Back,185.0,30.0,60,0.083140878,0.062355658,0.103926097,0.0,0.0,0.0,0.0,4330,0,0,2,2000000,2500000
4314,Santos Laguna,midfield-DefensiveMidfield,181.0,25.0,70,0.0,0.017747979,0.248471702,0.0,0.0,0.0,0.0,5071,57,10,1,5000000,5000000
4315,Santos Laguna,midfield-DefensiveMidfield,175.0,23.0,61,0.063410052,0.021136684,0.105683419,0.0,0.0,0.0,0.0,4258,0,0,0,1500000,1500000
4323,Santos Laguna,Attack-RightWinger,176.0,22.0,61,0.254057869,0.127028934,0.063514467,0.0,0.0,0.0,0.0,2834,0,0,0,600000,600000
4324,Santos Laguna,Attack Centre-Forward,182.0,28.0,55,0.440559441,0.146853147,0.230769231,0.0,0.0,0.0,0.0,4290,0,0,2,5000000,5000000
4325,Santos Laguna,Attack Centre-Forward,176.0,24.0,54,0.227655987,0.101180438,0.101180438,0.0,0.02529511,0.0,0.0,3558,89,13,0,2800000,2800000
4328,Santos Laguna,Attack Centre-Forward,178.0,30.0,40,0.340136054,0.136054422,0.102040816,0.0,0.0,0.0,0.0,2646,0,0,1,400000,600000
4332,Club León FC,Defender Centre-Back,189.0,28.0,76,0.028671551,0.028671551,0.272379739,0.014335776,0.014335776,0.0,0.0,6278,155,18,2,3000000,4000000
4333,Club León FC,Defender Centre-Back,188.0,25.0,68,0.068363084,0.0,0.410178504,0.017090771,0.034181542,0.0,0.0,5266,0,0,0,1200000,1500000
4334,Club León FC,Defender Centre-Back,184.0,33.0,50,0.062355658,0.041570439,0.270207852,0.020785219,0.0,0.0,0.0,4330,0,0,3,1000000,3000000
4336,Club León FC,Defender Left-Back,184.0,28.0,60,0.177815411,0.177815411,0.203217612,0.0,0.0,0.0,0.0,3543,97,13,1,4500000,8500000
4337,Club León FC,Defender Left-Back,175.0,26.0,69,0.033809166,0.101427498,0.202854996,0.0,0.033809166,0.0,0.0,5324,240,34,3,3200000,3500000
4338,Club León FC,Defender Left-Back,176.0,22.0,57,0.045362903,0.0,0.272177419,0.0,0.022681452,0.0,0.0,3968,0,0,2,300000,300000
4340,Club León FC,Defender Right-Back,178.0,27.0,44,0.0,0.035629454,0.106888361,0.0,0.0,0.0,0.0,2526,60,4,4,1500000,2500000
4343,Club León FC,midfield-DefensiveMidfield,171.0,26.0,64,0.0,0.018526142,0.129682997,0.018526142,0.018526142,0.0,0.0,4858,0,0,2,2500000,3000000
4344,Club León FC,midfield-DefensiveMidfield,184.0,20.0,72,0.104578201,0.0,0.146409482,0.0,0.02091564,0.0,0.0,4303,0,0,2,2000000,2000000
4346,Club León FC,midfield-AttackingMidfield,172.0,26.0,55,0.16138673,0.107591154,0.026897788,0.0,0.0,0.0,0.0,3346,120,12,0,2000000,4500000
4348,Club León FC,Attack-RightWinger,168.0,35.0,72,0.346353666,0.173176833,0.173176833,0.0,0.0,0.0,0.0,5197,115,15,7,1200000,3000000
4349,Club León FC,Attack-RightWinger,168.0,25.0,69,0.083391244,0.145934677,0.187630299,0.0,0.0,0.0,0.0,4317,0,0,2,800000,800000
4350,Club León FC,Attack-RightWinger,171.0,35.0,65,0.271629779,0.060362173,0.0,0.0,0.0,0.0,0.0,2982,119,11,8,800000,3500000
4351,Club León FC,Attack Centre-Forward,173.0,25.0,81,0.390828557,0.14069828,0.171964565,0.0,0.031266285,0.0,0.0,5757,281,24,3,4500000,5000000
4352,Club León FC,Attack Centre-Forward,190.0,26.0,40,0.410094637,0.094637224,0.189274448,0.0,0.031545741,0.0,0.0,2853,0,0,0,2500000,2500000
4353,Club León FC,Attack Centre-Forward,186.0,26.0,67,0.279214064,0.155118925,0.403309204,0.0,0.0,0.0,0.0,2901,0,0,1,700000,700000
4358,FC Juárez,Defender Centre-Back,187.0,29.0,48,0.06378455,0.0,0.2551382,0.0,0.0,0.0,0.0,4233,0,0,7,4000000,10000000
4362,FC Juárez,Defender Centre-Back,182.0,34.0,49,0.024403471,0.0,0.097613883,0.0,0.024403471,0.0,0.0,3688,111,19,1,500000,4000000
4363,FC Juárez,Defender Left-Back,182.0,31.0,63,0.06494678,0.129893559,0.259787119,0.0,0.03247339,0.0,0.0,5543,0,0,5,1500000,1500000
4367,FC Juárez,Defender Right-Back,178.0,22.0,39,0.033320992,0.0,0.366530914,0.0,0.0,0.0,0.0,2701,0,0,0,600000,600000
4368,FC Juárez,midfield-DefensiveMidfield,181.0,29.0,60,0.0,0.018036072,0.324649299,0.0,0.018036072,0.0,0.0,4990,99,9,1,2500000,2500000
4370,FC Juárez,midfield-DefensiveMidfield,170.0,19.0,49,0.075355847,0.0,0.075355847,0.0,0.0,0.0,0.0,3583,0,0,0,700000,700000
4372,FC Juárez,midfield-CentralMidfield,169.0,26.0,55,0.102915952,0.025728988,0.12864494,0.0,0.025728988,0.0,0.0,3498,0,0,1,2000000,2500000
4379,FC Juárez,Attack-RightWinger,180.0,25.0,57,0.200222469,0.100111235,0.175194661,0.0,0.0,0.0,0.0,3596,27,5,0,1000000,1000000
4388,Club Tijuana,Defender Centre-Back,180.0,30.0,49,0.087103799,0.065327849,0.326639245,0.0,0.02177595,0.0,0.0,4133,0,0,3,900000,900000
4390,Club Tijuana,Defender Left-Back,180.0,24.0,60,0.017949741,0.053849222,0.358994815,0.035899481,0.035899481,0.0,0.0,5014,0,0,1,3000000,3000000
4391,Club Tijuana,Defender Left-Back,176.0,24.0,50,0.0,0.0,0.414388489,0.0,0.0,0.0,0.0,3475,10,4,3,800000,800000
4392,Club Tijuana,Defender Right-Back,178.0,26.0,40,0.0,0.027556644,0.137783221,0.0,0.0,0.0,0.0,3266,0,0,0,1500000,2000000
4393,Club Tijuana,Defender Right-Back,170.0,22.0,49,0.022802128,0.022802128,0.114010641,0.0,0.0,0.0,0.0,3947,0,0,0,400000,500000
4395,Club Tijuana,midfield-DefensiveMidfield,185.0,32.0,30,0.06784772,0.0,0.237467018,0.03392386,0.0,0.0,0.0,2653,0,0,2,1700000,2000000
4396,Club Tijuana,midfield-DefensiveMidfield,166.0,35.0,61,0.0,0.0,0.123231401,0.0,0.0,0.0,0.0,4382,4,1,7,800000,3000000
4397,Club Tijuana,midfield-CentralMidfield,175.0,29.0,71,0.039840637,0.15936255,0.3187251,0.0,0.0,0.0,0.0,4518,0,0,1,1800000,1800000
4398,Club Tijuana,midfield-CentralMidfield,173.0,21.0,55,0.236142998,0.0,0.059035749,0.0,0.0,0.0,0.0,3049,0,0,0,600000,600000
4408,Club Tijuana,Attack Centre-Forward,178.0,31.0,61,0.215311005,0.089712919,0.14354067,0.0,0.0,0.0,0.0,5016,0,0,1,1800000,4000000
4411,Atlético de San Luis,Defender Centre-Back,192.0,29.0,53,0.117212937,0.019535489,0.156283916,0.0,0.0,0.0,0.0,4607,239,20,0,2500000,3500000
4412,Atlético de San Luis,Defender Centre-Back,184.0,22.0,49,0.095288512,0.0,0.309687665,0.0,0.0,0.0,0.0,3778,0,0,0,1000000,1000000
4413,Atlético de San Luis,Defender Centre-Back,181.0,25.0,33,0.035363458,0.0,0.282907662,0.0,0.0,0.0,0.0,2545,175,19,0,900000,900000
4414,Atlético de San Luis,Defender Centre-Back,184.0,28.0,41,0.028301887,0.0,0.311320755,0.0,0.0,0.0,0.0,3180,164,23,0,900000,900000
4415,Atlético de San Luis,Defender Centre-Back,186.0,27.0,41,0.025981524,0.0,0.337759815,0.0,0.0,0.0,0.0,3464,0,0,1,800000,1000000
4416,Atlético de San Luis,Defender Centre-Back,180.0,21.0,55,0.08466604,0.0,0.148165569,0.0,0.02116651,0.0,0.0,4252,0,0,0,100000,100000
4419,Atlético de San Luis,Defender Right-Back,173.0,28.0,70,0.030110405,0.135496822,0.270993643,0.0,0.015055202,0.0,0.0,5978,0,0,2,1800000,1800000
4422,Atlético de San Luis,midfield-DefensiveMidfield,172.0,31.0,73,0.03051882,0.06103764,0.12207528,0.0,0.01525941,0.0,0.0,5898,208,30,2,1500000,2300000
4424,Atlético de San Luis,midfield-CentralMidfield,173.0,23.0,70,0.051823417,0.15547025,0.224568138,0.034548944,0.0,0.0,0.0,5210,25,5,0,3000000,3000000
4425,Atlético de San Luis,midfield-CentralMidfield,172.0,31.0,51,0.054479419,0.108958838,0.217917676,0.0,0.027239709,0.0,0.0,3304,24,5,2,1000000,1800000
4428,Atlético de San Luis,Attack-LeftWinger,178.0,21.0,64,0.300266904,0.0,0.120106762,0.0,0.0,0.0,0.0,4496,0,0,0,100000,100000
4429,Atlético de San Luis,Attack-RightWinger,170.0,27.0,74,0.158203125,0.17578125,0.193359375,0.0,0.0,0.0,0.0,5120,45,5,0,2000000,2000000
4431,Atlético de San Luis,Attack Centre-Forward,178.0,29.0,62,0.333745365,0.055624227,0.194684796,0.0,0.0,0.0,0.0,3236,131,18,8,1500000,2500000
4432,Atlético de San Luis,Attack Centre-Forward,185.0,29.0,46,0.42437432,0.195865071,0.097932535,0.0,0.0,0.0,0.0,2757,110,10,6,1000000,5000000
4438,Club Necaxa,Defender Centre-Back,187.0,27.0,58,0.018491884,0.018491884,0.221902609,0.0,0.0,0.0,0.0,4867,0,0,3,2500000,2500000
4439,Club Necaxa,Defender Centre-Back,185.0,30.0,46,0.047593866,0.047593866,0.261766261,0.0,0.0,0.0,0.0,3782,152,17,4,1500000,1500000
4440,Club Necaxa,Defender Centre-Back,185.0,34.0,63,0.035785288,0.053677932,0.286282306,0.0,0.017892644,0.0,0.0,5030,0,0,0,800000,800000
4442,Club Necaxa,Defender Left-Back,183.0,24.0,58,0.053699284,0.017899761,0.196897375,0.0,0.0,0.0,0.0,5028,0,0,1,3000000,3000000
4443,Club Necaxa,Defender Left-Back,176.0,25.0,72,0.138343296,0.076857387,0.215200683,0.0,0.0,0.0,0.0,5855,0,0,0,900000,900000
4446,Club Necaxa,midfield-DefensiveMidfield,180.0,25.0,62,0.0,0.017992803,0.341863255,0.0,0.017992803,0.0,0.0,5002,0,0,1,2500000,2500000
4447,Club Necaxa,midfield-DefensiveMidfield,175.0,31.0,65,0.043051901,0.086103803,0.215259507,0.0,0.0,0.0,0.0,4181,0,0,0,1000000,1500000
4448,Club Necaxa,midfield-DefensiveMidfield,173.0,20.0,52,0.0,0.029644269,0.385375494,0.029644269,0.0,0.0,0.0,3036,0,0,0,1000000,1000000
4453,Club Necaxa,Attack-RightWinger,187.0,33.0,58,0.190909091,0.027272727,0.381818182,0.027272727,0.0,0.0,0.0,3300,65,12,3,1000000,3000000
4455,Club Necaxa,Attack-RightWinger,176.0,24.0,74,0.186683261,0.09334163,0.130678283,0.0,0.018668326,0.0,0.0,4821,0,0,0,850000,850000
4462,Puebla FC,Defender Centre-Back,189.0,25.0,52,0.065201642,0.0,0.239072688,0.0,0.0,0.0,0.0,4141,10,2,1,3000000,3000000
4463,Puebla FC,Defender Centre-Back,192.0,30.0,60,0.075672646,0.075672646,0.252242152,0.0,0.0,0.0,0.0,3568,0,0,0,1200000,1500000
4464,Puebla FC,Defender Left-Back,185.0,29.0,65,0.035183737,0.052775606,0.299061767,0.0,0.017591869,0.0,0.0,5116,255,36,1,1500000,2500000
4471,Puebla FC,midfield-CentralMidfield,182.0,31.0,74,0.061538462,0.030769231,0.184615385,0.0,0.0,0.0,0.0,5850,0,0,1,1200000,1500000
4472,Puebla FC,midfield-CentralMidfield,177.0,34.0,55,0.105042017,0.25210084,0.147058824,0.0,0.0,0.0,0.0,4284,0,0,2,1000000,7500000
4474,Puebla FC,midfield-CentralMidfield,174.0,22.0,43,0.380240494,0.0,0.146246344,0.0,0.0,0.0,0.0,3077,0,0,0,200000,300000
4475,Puebla FC,midfield-RightMidfield,176.0,27.0,71,0.051823417,0.138195777,0.276391555,0.0,0.017274472,0.0,0.0,5210,119,7,0,2000000,2000000
4476,Puebla FC,midfield-LeftMidfield,174.0,26.0,62,0.098210388,0.098210388,0.314273243,0.0,0.0,0.0,0.0,4582,580,82,1,2500000,2500000
4477,Puebla FC,midfield-AttackingMidfield,177.0,28.0,49,0.230263158,0.0,0.164473684,0.032894737,0.0,0.0,0.0,2736,25,4,0,600000,800000
4478,Puebla FC,midfield-AttackingMidfield,171.0,26.0,61,0.126191812,0.075715087,0.176668536,0.0,0.0,0.0,0.0,3566,0,0,0,600000,600000
4479,Puebla FC,Attack-LeftWinger,166.0,30.0,64,0.110673881,0.088539105,0.154943433,0.0,0.022134776,0.0,0.0,4066,0,0,4,2300000,3500000
4483,Puebla FC,Attack Centre-Forward,178.0,31.0,68,0.454441129,0.04131283,0.185907735,0.020656415,0.0,0.0,0.0,4357,0,0,2,1500000,1500000
4485,Puebla FC,Attack Centre-Forward,174.0,21.0,53,0.404844291,0.031141869,0.124567474,0.0,0.0,0.0,0.0,2890,0,0,0,700000,700000
4491,Mazatlán FC,Defender Centre-Back,182.0,34.0,62,0.033569564,0.016784782,0.218202163,0.0,0.0,0.0,0.0,5362,39,7,1,800000,1300000
4492,Mazatlán FC,Defender Centre-Back,183.0,34.0,33,0.134932534,0.0,0.067466267,0.0,0.0,0.0,0.0,2668,152,26,7,800000,2500000
4493,Mazatlán FC,Defender Centre-Back,180.0,27.0,36,0.0,0.0,0.293904209,0.0,0.032656023,0.0,0.0,2756,0,0,0,400000,600000
4497,Mazatlán FC,Defender Right-Back,176.0,27.0,58,0.097113569,0.024278392,0.267062315,0.0,0.0,0.0,0.0,3707,22,4,1,1200000,1200000
4498,Mazatlán FC,Defender Right-Back,180.0,29.0,49,0.0,0.083410565,0.278035218,0.0,0.027803522,0.0,0.0,3237,0,0,0,800000,900000
4499,Mazatlán FC,midfield-DefensiveMidfield,172.0,26.0,58,0.035985606,0.017992803,0.269892043,0.0,0.0,0.0,0.0,5002,179,16,1,2500000,2500000
4500,Mazatlán FC,midfield-DefensiveMidfield,180.0,23.0,63,0.096691018,0.019338204,0.309411259,0.0,0.019338204,0.0,0.0,4654,219,26,0,1500000,1500000
4503,Mazatlán FC,midfield-AttackingMidfield,177.0,26.0,55,0.221190606,0.172037138,0.270344074,0.0,0.024576734,0.0,0.0,3662,285,24,2,3500000,4000000
4505,Mazatlán FC,midfield-AttackingMidfield,168.0,23.0,50,0.230048282,0.0,0.230048282,0.02556092,0.0,0.0,0.0,3521,0,0,0,500000,600000
4506,Mazatlán FC,Attack,186.0,21.0,62,0.423972782,0.0,0.141324261,0.0,0.0,0.0,0.0,3821,0,0,0,100000,100000
4508,Mazatlán FC,Attack-RightWinger,175.0,29.0,55,0.05353956,0.240928019,0.10707912,0.0,0.0,0.0,0.0,3362,46,8,0,1000000,1500000
4510,Mazatlán FC,Attack-RightWinger,175.0,21.0,59,0.453580902,0.0,0.071618037,0.0,0.0,0.0,0.0,3770,0,0,0,300000,300000
4519,Querétaro FC,Defender Centre-Back,183.0,22.0,37,0.030221625,0.0,0.181329752,0.0,0.030221625,0.0,0.0,2978,0,0,0,500000,500000
4521,Querétaro FC,Defender Left-Back,170.0,31.0,39,0.030612245,0.0,0.06122449,0.0,0.0,0.0,0.0,2940,0,0,1,600000,800000
4522,Querétaro FC,Defender Right-Back,177.0,29.0,53,0.049086447,0.098172893,0.22088901,0.0,0.0,0.0,0.0,3667,359,47,2,800000,2000000
4523,Querétaro FC,Defender Right-Back,173.0,34.0,57,0.0,0.041647385,0.312355391,0.020823693,0.0,0.0,0.0,4322,0,0,0,700000,1500000
4525,Querétaro FC,midfield-DefensiveMidfield,181.0,26.0,50,0.0,0.022664316,0.18131453,0.0,0.022664316,0.0,0.0,3971,0,0,0,1000000,2000000
4526,Querétaro FC,midfield-DefensiveMidfield,177.0,29.0,57,0.065359477,0.043572985,0.217864924,0.0,0.0,0.0,0.0,4131,0,0,1,800000,1000000
4527,Querétaro FC,midfield-DefensiveMidfield,172.0,33.0,51,0.0,0.0,0.272314675,0.0,0.0,0.0,0.0,3305,0,0,2,600000,3500000
4528,Querétaro FC,midfield-CentralMidfield,185.0,27.0,61,0.039370079,0.019685039,0.334645669,0.0,0.0,0.0,0.0,4572,0,0,0,1500000,2500000
4529,Querétaro FC,midfield-CentralMidfield,173.0,21.0,43,0.142970612,0.0,0.214455917,0.0,0.0,0.0,0.0,2518,0,0,0,700000,700000
4534,Querétaro FC,Attack-RightWinger,179.0,32.0,56,0.251141553,0.091324201,0.091324201,0.0,0.0,0.0,0.0,3942,0,0,1,1000000,1500000
4535,Querétaro FC,Attack-RightWinger,175.0,35.0,68,0.081803308,0.163606617,0.130885294,0.0,0.0,0.0,0.0,5501,183,26,6,800000,3500000
4537,Querétaro FC,Attack Centre-Forward,182.0,28.0,69,0.433464146,0.112379593,0.144488049,0.0,0.0,0.0,0.0,5606,0,0,0,800000,800000
4538,Querétaro FC,Attack Centre-Forward,184.0,25.0,41,0.343642612,0.240549828,0.137457045,0.0,0.0,0.0,0.0,2619,0,0,2,500000,500000
4543,CF América,Defender Centre-Back,180.0,23.0,74,0.086774867,0.0,0.260324602,0.0,0.028924956,0.0,0.0,6223,0,0,0,4500000,4500000
4544,CF América,Defender Centre-Back,180.0,23.0,58,0.037006579,0.018503289,0.129523026,0.018503289,0.0,0.0,0.0,4864,100,11,0,4000000,6000000
4545,CF América,Defender Centre-Back,188.0,31.0,63,0.0,0.037251656,0.149006623,0.0,0.0,0.0,0.0,4832,51,9,7,2500000,9000000
4546,CF América,Defender Left-Back,172.0,25.0,65,0.137021061,0.114184217,0.114184217,0.0,0.0,0.0,0.0,3941,0,0,0,3500000,3500000
4547,CF América,Defender Left-Back,174.0,36.0,64,0.0,0.057840617,0.077120823,0.0,0.0,0.0,0.0,4668,0,0,3,600000,2000000
4548,CF América,Defender Right-Back,183.0,21.0,54,0.042372881,0.084745763,0.127118644,0.0,0.021186441,0.0,0.0,4248,0,0,1,3500000,3500000
4549,CF América,Defender Right-Back,180.0,34.0,55,0.024083489,0.264918384,0.240834894,0.0,0.024083489,0.0,0.0,3737,77,9,8,1200000,10000000
4550,CF América,midfield-DefensiveMidfield,175.0,28.0,59,0.0,0.063761955,0.446333688,0.0,0.0,0.0,0.0,2823,204,24,4,3500000,7500000
4551,CF América,midfield-CentralMidfield,176.0,26.0,80,0.130666236,0.130666236,0.058073883,0.0,0.014518471,0.0,0.0,6199,0,0,0,7000000,7000000
4552,CF América,midfield-CentralMidfield,173.0,27.0,71,0.11031665,0.11031665,0.165474974,0.0,0.018386108,0.0,0.0,4895,17,3,2,6000000,7500000
4556,CF América,Attack-LeftWinger,180.0,28.0,56,0.31165833,0.10388611,0.380915737,0.034628703,0.0,0.0,0.0,2599,136,25,3,2000000,5000000
4557,CF América,Attack-RightWinger,165.0,25.0,71,0.369863014,0.105675147,0.193737769,0.017612524,0.0,0.0,0.0,5110,362,43,2,5000000,5000000
4558,CF América,Attack-RightWinger,167.0,27.0,56,0.369863014,0.184931507,0.092465753,0.0,0.0,0.0,0.0,2920,440,41,1,3000000,3000000
4560,CF América,Attack Centre-Forward,178.0,29.0,60,0.36108325,0.090270812,0.180541625,0.0,0.0,0.0,0.0,3988,126,8,8,6000000,8000000
4566,CF Monterrey,Defender Centre-Back,183.0,21.0,59,0.037144036,0.018572018,0.148576145,0.0,0.018572018,0.0,0.0,4846,0,0,1,5000000,5000000
4567,CF Monterrey,Defender Centre-Back,183.0,26.0,67,0.039630119,0.019815059,0.416116248,0.0,0.0,0.0,0.0,4542,0,0,2,4500000,6000000
4568,CF Monterrey,Defender Centre-Back,184.0,35.0,61,0.020857474,0.0,0.166859791,0.0,0.0,0.0,0.0,4315,326,38,7,1200000,8000000
4569,CF Monterrey,Defender Centre-Back,182.0,23.0,38,0.088350785,0.0,0.206151832,0.0,0.0,0.0,0.0,3056,0,0,2,400000,400000
4571,CF Monterrey,Defender Left-Back,174.0,26.0,57,0.047694754,0.095389507,0.143084261,0.0,0.023847377,0.0,0.0,3774,37,8,2,4500000,6000000
4572,CF Monterrey,Defender Left-Back,174.0,28.0,77,0.150697674,0.08372093,0.217674419,0.0,0.0,0.0,0.0,5375,9,2,5,4000000,6000000
4575,CF Monterrey,midfield-DefensiveMidfield,184.0,27.0,68,0.083179298,0.166358595,0.166358595,0.0,0.0,0.0,0.0,5410,0,0,2,6500000,10000000
4576,CF Monterrey,midfield-DefensiveMidfield,175.0,34.0,73,0.0,0.072420036,0.090525045,0.0,0.018105009,0.0,0.0,4971,354,44,6,1500000,3000000
4582,CF Monterrey,Attack-RightWinger,181.0,30.0,78,0.186657449,0.217767024,0.342205323,0.0,0.0,0.0,0.0,5786,7,0,5,6000000,14000000
4583,CF Monterrey,Attack-RightWinger,172.0,26.0,66,0.201021059,0.114869177,0.229738354,0.0,0.0,0.0,0.0,3134,0,0,1,2500000,2500000
4584,CF Monterrey,Attack Centre-Forward,173.0,24.0,76,0.408891773,0.146032776,0.116826221,0.0,0.014603278,0.0,0.0,6163,0,0,1,5500000,5500000
4585,CF Monterrey,Attack Centre-Forward,183.0,28.0,69,0.387931034,0.155172414,0.213362069,0.0,0.0,0.0,0.0,4640,334,44,1,4500000,4500000
4590,Atlas Guadalajara,Defender Centre-Back,183.0,32.0,84,0.048302697,0.0,0.072454045,0.0,0.012075674,0.0,0.0,7453,37,8,3,2000000,4200000
4591,Atlas Guadalajara,Defender Centre-Back,184.0,31.0,71,0.016411379,0.016411379,0.328227571,0.016411379,0.032822757,0.0,0.0,5484,196,12,2,2000000,2800000
4592,Atlas Guadalajara,Defender Centre-Back,181.0,27.0,46,0.029382958,0.029382958,0.293829579,0.0,0.0,0.0,0.0,3063,0,0,2,600000,800000
4593,Atlas Guadalajara,Defender Centre-Back,185.0,21.0,40,0.221948212,0.055487053,0.221948212,0.0,0.0,0.0,0.0,3244,0,0,3,400000,400000
4594,Atlas Guadalajara,Defender Centre-Back,180.0,22.0,39,0.16875,0.028125,0.140625,0.0,0.0,0.0,0.0,3200,0,0,1,250000,300000
4595,Atlas Guadalajara,Defender Left-Back,180.0,32.0,79,0.068140521,0.122652938,0.218049667,0.013628104,0.013628104,0.0,0.0,6604,7,0,5,2000000,2500000
4597,Atlas Guadalajara,Defender Right-Back,173.0,26.0,66,0.062776099,0.062776099,0.146477563,0.0,0.0,0.0,0.0,4301,0,0,2,1800000,2500000
4598,Atlas Guadalajara,Defender Right-Back,175.0,29.0,53,0.0,0.074094402,0.197585071,0.0,0.0,0.0,0.0,3644,0,0,5,1500000,3000000
4600,Atlas Guadalajara,midfield-DefensiveMidfield,167.0,30.0,72,0.072815534,0.029126214,0.349514563,0.014563107,0.0,0.0,0.0,6180,31,7,4,3500000,4000000
4601,Atlas Guadalajara,midfield-DefensiveMidfield,172.0,26.0,77,0.022670025,0.068010076,0.362720403,0.0,0.0,0.0,0.0,3970,242,28,2,2000000,2500000
4602,Atlas Guadalajara,midfield-CentralMidfield,177.0,22.0,75,0.058214748,0.09702458,0.077619664,0.0,0.019404916,0.0,0.0,4638,0,0,2,4000000,4000000
